job_id,first_seen_date,last_seen_date,title,company,location,is_remote,salary_min,salary_max,salary_currency,salary_period,salary_is_estimate,salary_raw,contract_type,contract_time,date_posted,source,url,description
1ac7b0d801c66b21,2026-09-11,2026-09-14,Data Engineer,SmartSourcing Ltd,"Canary Wharf, East London",False,45000.0,54150.0,GBP,annual,False,,contract,,2026-09-10,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5878830374?se=4vWfAsut8RG1LZ5uuUmxfw&utm_medium=api&utm_source=jobaggregator&v=44DE4E66A1A9F8F20CE3023D2DC6BFE62E9D4BDD,"Cloud Data Engineer (Python) Up to £54,150 per annum excellent pension | Hybrid working | London, Manchester, Cardiff, Belfast, Edinburgh or Darlington Are you an experienced Data or Software Engineer with hands-on experience of: Python and end to end Cloud deployment, looking for a role where your work can make a real difference? Our Government client is looking for a Data Engineer to join its..."
6306a13750ec5d44,2026-09-11,2026-09-18,Data Engineer,Lancesoft Europe,"London, UK",True,93600.0,104000.0,GBP,annual,False,,,,2026-09-10,Adzuna,https://www.adzuna.co.uk/jobs/details/5878820024?utm_medium=api&utm_source=jobaggregator,"Data Engineer UK Remote Duration: until April 2027 Rate: 50.00/hour on PAYE Responsibilities Work with the Marketing and Communications organization and the Data Science team, translating their needs into tangible analytical solutions Design and Develop data models, pipelines, dashboards, and other analytic solutions to support client's Marketing programs and campaigns Solve data integration..."
c9db3f147648b502,2026-09-11,2026-09-12,"Cloud Data Engineer - Cloud, Python",SmartSourcing PLC,"East London, London",False,50000.0,50000.0,GBP,annual,False,,contract,,2026-09-10,Adzuna,https://www.adzuna.co.uk/jobs/details/5878871187?utm_medium=api&utm_source=jobaggregator,"Cloud Data Engineer (Python) Up to £54,150 per annum excellent pension | Hybrid working | London, Manchester, Cardiff, Belfast, Edinburgh or Darlington Are you an experienced Data or Software Engineer with hands-on experience of: Python and end to end Cloud deployment, looking for a role where your work can make a real difference? Our Government client is looking for a Data Engineer to join its..."
009488b7da719233,2026-09-11,2026-09-11,Analytics Engineer,Global Media Group,"Holborn, Central London",False,65590.9,65590.9,GBP,annual,True,Adzuna estimate,,full_time,2026-09-10,Adzuna,https://www.adzuna.co.uk/jobs/details/5878627765?utm_medium=api&utm_source=jobaggregator,"Accepting applications until: 9 October 2026 Job Description Analytics Engineer We are Global At Global, we think big, work hard, and never stand still. We’re the proud home of the best media and entertainment, driven by our talented and passionate people. Our mission? To make everyone’s day brighter — our Globallers, our audiences, our partners, and our communities. Whether we’re in the studio,..."
63b3dd519f84c6b1,2026-09-11,2026-09-18,"Data Engineer, Vice President",Hackajob Ltd,"South East London, London",False,91433.52,91433.52,GBP,annual,True,Adzuna estimate,permanent,,2026-08-25,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5855112362?se=jPRUBMut8RGTBpFgKqCmAw&utm_medium=api&utm_source=jobaggregator&v=4C48CF44D7D061C34DD4E0E235AA071816F17A36,"hackajob is partnering directly with BlackRock to hire for this role. About this role Preqin is a leading provider of private markets data and analytics and part of BlackRock. It delivers trusted data, benchmarks, and insights that support decision-making across the full private markets investment lifecycle. With comprehensive global coverage across private equity, private credit, real estate,..."
157fd98553ac10a2,2026-09-10,2026-09-10,Senior Data Engineer,Atom Learning,"Fleet Street, Central London",False,66469.72,66469.72,GBP,annual,True,Adzuna estimate,,,2026-09-10,Adzuna,https://www.adzuna.co.uk/jobs/details/5878135309?utm_medium=api&utm_source=jobaggregator,"About Atom Learning We're Atom Learning and our mission is to help every child reach their potential. We combine exceptional teacher-made content with technology, data science and machine learning to make high-quality, personalised education more accessible. Our aim is to give every child access to the kind of insight, support and individualised learning that was once largely limited to expensive..."
3cb0c84d43cf974e,2026-09-10,2026-09-15,"Data Engineer, Product Analytics",Meta,"London, UK",False,81244.21,81244.21,GBP,annual,True,Adzuna estimate,,,2026-09-10,Adzuna,https://www.adzuna.co.uk/jobs/details/5877814437?utm_medium=api&utm_source=jobaggregator,"Summary: As a Data Engineer at Meta, you will shape the future of people-facing and business-facing products we build across our entire family of applications (Facebook, Instagram, Messenger, WhatsApp, Reality Labs, Threads). Your technical skills and analytical mindset will be utilized designing and building large-scale data sets, helping to craft experiences for billions of people and hundreds..."
ad4262b19071eedb,2026-09-10,2026-09-10,Data Engineer (SC Cleared),Sanderson Government and Defence,"The City, Central London",False,75000.0,75000.0,GBP,annual,False,,contract,,2026-09-10,Adzuna,https://www.adzuna.co.uk/jobs/details/5877991600?utm_medium=api&utm_source=jobaggregator,"Data Engineer (SC Cleared) Salary: £60,000 - £75,000 DOE Location: Hybrid - London (2-3 days per week in the office) Clearance Required: Active SC Clearance (essential) The Opportunity We are seeking an experienced Data Engineer with live SC clearance to join a high-profile programme on an initial 6-month contract. This is an excellent opportunity to work within a collaborative delivery team,..."
15515010e54ee069,2026-09-10,2026-09-10,Data Engineer,Pennon Group,"Redhill, Surrey",False,40000.0,50000.0,GBP,annual,False,,,full_time,2026-09-10,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5877879891?se=rC-nrQGt8RGUe8QNhRYD5g&utm_medium=api&utm_source=jobaggregator&v=EB918DE698B3B697D9C38CD55855C7C25B316D78,"Powered by Water, Driven by Purpose SES Business Water provides water and wastewater services for businesses across England and Scotland. Our customers include major high street retailers, supermarkets, hospitality and leisure, local and national government, NHS, independent schools, manufacturing, food processing and an international airport. We’re proud to be part of Pennon Group, a leader in..."
adff9ba7b2b70ba3,2026-09-10,2026-09-10,Azure Data Engineer,Understanding Recruitment,"North London, London",False,50000.0,50000.0,GBP,annual,False,,permanent,,2026-09-10,Adzuna,https://www.adzuna.co.uk/jobs/details/5877989971?utm_medium=api&utm_source=jobaggregator,"Azure Data Engineer Salary: £44,000 - £54,000 Including London Weighting London Permanent I'm currently working with a well-known national charity looking to hire an Azure Data Engineer to join their data and technology team during a significant transformation programme. The organisation is moving towards a Microsoft-based technology stack and is looking for someone who can help develop a more..."
d8b4b6a2e1403c94,2026-09-10,2026-09-18,"Senior Data Engineer (MS Fabric / SQL / Python) ** HYBRID - 2 DAYS IN OFFICE ** - £60,000 - £70,000+",Prize Placements,WD171AA,False,60000.0,70000.0,GBP,annual,False,,,,2026-09-09,Reed,https://www.reed.co.uk/jobs/senior-data-engineer-ms-fabric-sql-python--hybrid-2-days-in-office--60000-70000/57327723,"Senior Data Engineer (Fabric, SQL, Python) Hybrid (2 days in Office) Location: Hertfordshire Salary: 60,000 - 65,000+ / 20% Bonus Prize Placements are currently working alongside a global leader who are looking to recruit a Senior Data Engineer with expertise working with MS Fabric, SQL and Python. We are looking for an experienced engineer who can drive the automated data pipeline development..."
d1ee6f091d1edfed,2026-09-10,2026-09-10,Senior Analytics Engineer,ITV,"London, UK",False,72043.08,72043.08,GBP,annual,True,Adzuna estimate,contract,full_time,2026-09-09,Adzuna,https://www.adzuna.co.uk/jobs/details/5877267297?utm_medium=api&utm_source=jobaggregator,"Description Workplace: London, White City. Expecation is 2 days in the office. 12 Month Fixed-Term Contract Main purpose of the role: The ITV Insights Group will lead the business in putting insight in every key decision. For example; What content should we commission? Which audience is most commercially attractive for us? How do we optimise our product to improve view through rates? The answers..."
d9ea0fa425852550,2026-09-10,2026-09-10,Senior Analytics Engineer,Lloyds Banking Group,"Liverpool Street, Central London",False,44000.0,76000.0,GBP,annual,False,,,full_time,2026-09-09,Adzuna,https://www.adzuna.co.uk/jobs/details/5877053798?utm_medium=api&utm_source=jobaggregator,"Salary: £44,000 - 76,000 per year Requirements: 5 years experience in analytics engineering, data engineering, or a related discipline Deep hands-on expertise using dbt as a primary transformation tool Expert-level SQL skills and experience modelling large-scale datasets in a cloud data warehouse Strong experience with BigQuery, including incremental models, partitioning, and cost optimisation..."
93195321a4f9b41f,2026-09-10,2026-09-15,Lead Data Engineer,VANRATH,"Belfast, Northern Ireland",True,60000.0,60000.0,GBP,annual,False,,,,2026-09-09,Adzuna,https://www.adzuna.co.uk/jobs/details/5877136630?utm_medium=api&utm_source=jobaggregator,"Lead Data Engineer An established and growing organisation is investing heavily in its Data & Analytics capability and is now seeking an experienced Data Engineering Team Lead to join its team. This is a fully remote opportunity for an experienced data professional with a proven track record of leading Data Engineering teams, providing technical direction and delivering scalable data solutions..."
8bd9c178e51c2547,2026-09-10,2026-09-10,Junior Data Engineer,Harnham - Data & Analytics Recruitment,"London, UK",False,49677.66,49677.66,GBP,annual,True,Adzuna estimate,,,2026-09-09,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5877476201?se=rC-nrQGt8RGUe8QNhRYD5g&utm_medium=api&utm_source=jobaggregator&v=755FFFF0EBAE7E0E9A86EF48FE5B130D971B27B2,"Junior Data Engineer up to £45,000 4 days in London This is a fantastic opportunity to join a high-growth InsurTech where you'll take ownership of building customer-facing products from day one across multiple insurance lines. THE COMPANY: This B-Corp certified InsureTech business places sustainability, fairness, and customer experience at the heart of everything they build, and are now looking..."
b6aeb4cb1c1b63a0,2026-09-10,2026-09-10,Databricks Data Engineer | Real Estate Investment - Contract,Marks Sattin,"London, UK",False,156000.0,182000.0,GBP,annual,False,,,full_time,2026-09-09,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5877440066?se=rC-nrQGt8RGUe8QNhRYD5g&utm_medium=api&utm_source=jobaggregator&v=FFB4289D9E26CA90A04777B44D788FFF44E2DE34,"Senior Databricks Data Engineer | Global Real Estate Investment Manager | London (Hybrid) Marks Sattin is partnering with a global real estate investment and asset management organisation undergoing a significant transformation of its data estate. As part of a wider modernisation programme, the business is migrating critical real estate data capabilities from legacy SQL Server environments into a..."
8c4ca563b1356663,2026-09-10,2026-09-10,Data Engineer,BDO,"London, UK",False,70211.5,70211.5,GBP,annual,True,Adzuna estimate,,full_time,2026-09-09,Adzuna,https://www.adzuna.co.uk/jobs/details/5877269342?utm_medium=api&utm_source=jobaggregator,"Ideas | People | Trust We’re BDO. An accountancy and business advisory firm, providing the advice and solutions entrepreneurial organisations need to navigate today’s changing world. We work with the companies that are Britain’s economic engine – ambitious, entrepreneurially-spirited and high growth businesses that fuel the economy - and directly advise the owners and management teams that lead..."
1bdda631a582890e,2026-09-10,2026-09-10,Data Engineer,Intec Select Ltd,"Stratford, East London",False,30000.0,34000.0,GBP,annual,False,,,full_time,2026-09-09,Adzuna,https://www.adzuna.co.uk/jobs/details/5877052599?utm_medium=api&utm_source=jobaggregator,"Salary: £30,000 - 34,000 per year Requirements: Experience in Data Engineering, Analytics Engineering, Performance Analytics, or Data Analysis roles within digital products or services. Strong SQL skills and experience working with large and complex datasets. Experience designing and maintaining reporting solutions, dashboards, and data visualisations. Strong analytical mindset with the ability..."
9a7d68e92043f0f7,2026-09-10,2026-09-18,Data Engineer,Pennon Group,Redhill,False,40000.0,50000.0,GBP,annual,False,,,,2026-09-09,Reed,https://www.reed.co.uk/jobs/data-engineer/57329441,"Powered by Water, Driven by Purpose SES Business Water provides water and wastewater services for businesses across England and Scotland. Our customers include major high street retailers, supermarkets, hospitality and leisure, local and national government, NHS, independent schools, manufacturing, food processing and an international airport. We’re proud to be part of Pennon Group, a leader in..."
0d14952423ad622b,2026-09-10,2026-09-10,Contract Databricks Data Engineer and Data Modeller - London- £650-750 per day,McCabe & Barton,"London, UK",False,67644.39,67644.39,GBP,annual,True,Adzuna estimate,,full_time,2026-09-09,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5877440281?se=rC-nrQGt8RGUe8QNhRYD5g&utm_medium=api&utm_source=jobaggregator&v=6A8E88312280BE9D51A852CF2C92144FFDCD8901,"The Senior Databricks Data Engineer and Data Modeller will join a team that will support the modernisation of investment management data capabilities currently delivered through our client's on-prem SQL Server and related Legacy components. The role will inventory the current environment, assess dependencies and data quality, redesign priority data structures, and migrate selected workloads into..."
b45becbf5f45b2d1,2026-09-09,2026-09-18,"Senior Data & Analytics Engineer - SQL, Databricks (Contract)",Robert Walters,London,False,40.0,43.0,GBP,hourly,False,,contract,,2026-09-09,Reed,https://www.reed.co.uk/jobs/senior-data-analytics-engineer-sql-databricks-contract/57325879,"Global Technology Business | 12-Month Contract 40- 43 per hour | London or Reading | Flexible Hybrid Robert Walters is recruiting a Senior Data & Analytics Engineer for a leading global technology business. This is a hands-on engineering role focused on SQL, Databricks, data pipelines, analytics engineering and infrastructure improvement , with AI tools used to accelerate development rather than..."
d883df07f58786d1,2026-09-09,2026-09-09,Snowflake Data Engineer,Fractal,"London, UK",False,51780.34,51780.34,GBP,annual,True,Adzuna estimate,contract,full_time,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5875732828?utm_medium=api&utm_source=jobaggregator,It's fun to work in a company where people truly BELIEVE in what they are doing! We're committed to bringing passion and customer focus to the business. Snowflake Data Engineer 3 month Fixed Term Contract London – Hybrid (Onsite 2 days per week) Fractal is a strategic AI partner to Fortune 500 companies with a vision to power every human decision in the enterprise. Fractal is building a world...
5e383ed880bfb0fd,2026-09-09,2026-09-18,Senior Data Engineer Microsoft Fabric Azure data - Huxley,Huxley,"London, UK",False,87328.14,87328.14,GBP,annual,True,Adzuna estimate,permanent,full_time,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5875755571?se=QsS7GDqs8RGCEPCwPxbzXQ&utm_medium=api&utm_source=jobaggregator&v=1435D7EFA5E962679E987B52609C3D1FE27FF582,"Senior Data Engineer Microsoft Fabric Azure data This is a new and exclusive opportunity for a Senior Data Engineer with strengths in Microsoft Azure data to be a key lead in strengthening, evolving, and modernising our core data platforms. Job details Title: Senior Data Engineer Technical Stack: Microsoft Azure data Location: London or Glasgow with 1 day a week in the office Industry: STEM..."
5a2c2c480ceb8bcc,2026-09-09,2026-09-18,Senior Data Engineer Microsoft Fabric Azure data - Huxley,eFinancialCareers,London,False,,,,,False,,permanent,,2026-09-08,Reed,https://www.reed.co.uk/jobs/senior-data-engineer-microsoft-fabric-azure-data-huxley/57323160,"Senior Data Engineer Microsoft Fabric Azure data This is a new and exclusive opportunity for a Senior Data Engineer with strengths in Microsoft Azure data to be a key lead in strengthening, evolving, and modernising our core data platforms. Job details Title: Senior Data Engineer Technical Stack: Microsoft Azure data Location: London or Glasgow with 1 day a week in the office Industry: STEM..."
7bdbbdb98872db34,2026-09-09,2026-09-09,Senior Azure Data Engineer,Rise Technical Recruitment,"Westminster, South West London",False,60000.0,67000.0,GBP,annual,False,,,full_time,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5875483679?utm_medium=api&utm_source=jobaggregator,"Salary: £60,000 - 67,000 per year Requirements: Strong commercial Azure development experience Excellent Python development skills Experience delivering projects from design through to deployment Strong communication and stakeholder management abilities Self-motivated and comfortable working with a high degree of autonomy Background in cloud, data engineering, or analytics environments..."
8cd6f724e64ca8d6,2026-09-09,2026-09-09,GCP Data Engineer,83zero Ltd,"Isleworth, West London",False,136500.0,143000.0,GBP,annual,False,,contract,,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5875799566?se=QsS7GDqs8RGCEPCwPxbzXQ&utm_medium=api&utm_source=jobaggregator&v=D3A35E8A6E2C65D319B359B53581F729A4980629,"Data Engineer - GCP | £525-£550 per day | Inside IR35 6-Month Contract | Hybrid - 2 Days Onsite in Isleworth 83zero are working with a leading media and broadcasting organisation who are looking for an experienced Data Engineer to join their engineering team on an initial 6-month contract. This is a hands-on engineering role focused on building and supporting cloud-native data applications,..."
23e1f5a2dcbce583,2026-09-09,2026-09-09,"Data Engineer, AI & Innovation",Bloomsbury Publishing PLC,"Bloomsbury, Central London",False,65000.0,70000.0,GBP,annual,False,,permanent,full_time,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5876157600?utm_medium=api&utm_source=jobaggregator,"The opportunity Bloomsbury is looking for an experienced and pragmatic Data Engineer to join our AI & Innovation team. It’s an exciting opportunity to help shape Bloomsbury's data infrastructure and support some of the company's most ambitious AI and commercial initiatives. As the first dedicated Data Engineer in the business, you will be responsible for building and maintaining the data..."
f79e13866d40cb7f,2026-09-09,2026-09-09,Data Engineer - Defence,IO Associates,"The City, Central London",True,195000.0,208000.0,GBP,annual,False,,contract,,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5876105433?utm_medium=api&utm_source=jobaggregator,"Data Engineer Contract Location: London – 4 days per week on-site, 1 day remote Rate: Up to £800 per day Inside IR35 Clearance: Active DV Clearance I'm currently recruiting for a Data Engineer to join a long-running programme within Central Government, supporting the development and maintenance of secure data platforms and pipelines across MoD-owned infrastructure. You'll work as part of a..."
cf5fff7d6bd97288,2026-09-09,2026-09-09,Data Engineer,Data Careers,"South East London, London",False,182000.0,208000.0,GBP,annual,False,,contract,,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5876105431?utm_medium=api&utm_source=jobaggregator,"Data Engineer 6 Month Contract Location: London (Onsite 4 days a week) Rate: £700 - £800 per day (INSIDE IR35) Skills: Python, Azure, Kubernetes, Apache Airflow, Apache Spark, DV Clearance We are looking to recruit a DV Cleared Data Engineer for a leading technology consultancy. This will be joining an established defence programme requiring additional engineering support across an existing data..."
4f4e3fd98b01d987,2026-09-09,2026-09-10,Data Engineer,Entain,"London, UK",False,62444.37,62444.37,GBP,annual,True,Adzuna estimate,,,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5875783063?utm_medium=api&utm_source=jobaggregator,"Job Description This is a hybrid role. As a Data Engineer , you will be responsible for designing and building scalable, resilient data solutions that power analytics, marketing effectiveness measurement, and decision-making across Entain's industry-leading digital brands. You'll work at the heart of our data ecosystem, creating the platforms and datasets that enable teams to generate insights,..."
ed37598910a7880f,2026-09-09,2026-09-18,Data Engineer,Robert Walters,"Swansea, Wales",True,250.0,350.0,GBP,daily,False,,contract,,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5876103398?utm_medium=api&utm_source=jobaggregator,"URGENT Data Engineer (Contract) - Fully Remote We are seeking an experienced Data Engineer (GCP & Azure) on a contract basis to support the design, development and optimisation of moder cloud-based data platforms and data products. This is a fully remote opportunity , offering the chance to work within a collaborative Agile environment on large-scale data engineering initiatives. Key..."
a603f117caa7bc9d,2026-09-09,2026-09-15,Data Engineer,Concept Resourcing,"Telford, Shropshire",True,,140400.0,GBP,annual,False,,contract,full_time,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5876096443?utm_medium=api&utm_source=jobaggregator,"Talend Data Engineer Contract: 6 Months Location: Primarily Remote (travel to Telford approximately twice per month. Worthing may also be considered) Clearance: SC Eligible Equipment Collection: London, Manchester, or Telford Rate: £540 per day Inside IR35 We are seeking Data Engineers to support delivery within a large-scale data exploitation programme. The role will focus on developing and..."
ad39f21faac8728b,2026-09-09,2026-09-09,Contract Data Engineer (Azure to GCP Migration),Tenth Revolution Group,"London, UK",False,62515.57,62515.57,GBP,annual,True,Adzuna estimate,contract,,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5875607653?se=QsS7GDqs8RGCEPCwPxbzXQ&utm_medium=api&utm_source=jobaggregator&v=AD6EEB5585365A8CFAE25D581C543F5F2614AE56,"Data Migration Engineer / Data Engineer London (minimum 3 days per week onsite) Outside IR35 | Approx. £450/day Contract running through to end of year A Lloyd's of London reinsurer is commencing a major cloud migration programme and is seeking contractors with proven, hands-on experience delivering Azure to GCP migrations. Essential Experience Must have delivered a migration of data platforms,..."
cf01d50eb2d9333c,2026-09-09,2026-09-09,Associate Data Engineer,Spotlight Sports Group,"London, UK",False,43968.34,43968.34,GBP,annual,True,Adzuna estimate,,full_time,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5875609727?utm_medium=api&utm_source=jobaggregator,"Spotlight Sports Group is a global media and technology company with a clear purpose, to set the standard for trusted, customer-driven experiences across global racing and sports betting. Guided by our mission to create experiences that fans love, we combine more than 40 years of heritage with bold innovation to deliver award-winning content, data and digital products. With over 400 employees..."
8fa1350916b43a79,2026-09-09,2026-09-09,Analytics Engineer,Brambles,"Westminster, South West London",False,20000.0,60000.0,GBP,annual,False,,,full_time,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5875483291?utm_medium=api&utm_source=jobaggregator,"Salary: £20,000 - 60,000 per year Requirements: We need experience with semantic modelling and KPI governance, including designing and maintaining enterprise KPI definitions and semantic models as requirements evolve. We need experience operating a modelling and release process with standards, reviews, and safe rollouts for analytics assets. We need comfort building and supporting analytics..."
8497dd21490c66dc,2026-09-09,2026-09-09,Analytics Engineer,Fitch Ratings,"Docklands, East London",False,65000.0,105000.0,GBP,annual,False,,,full_time,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5875482660?utm_medium=api&utm_source=jobaggregator,"Salary: £65,000 - 105,000 per year Requirements: We require a degree in Computer Science, Data Science, Mathematics, or a related discipline, or equivalent practical experience. We require evidence that you can deliver in real-world settings, such as 1–3 years of experience, internships, or substantial end-to-end projects. We require strong programming skills in Python, with the ability to write..."
a51ebaaa7f51ca70,2026-09-09,2026-09-18,Senior Data Engineer,Pave Talent Partners Limited,"Preston, Lancashire",True,80000.0,80000.0,GBP,annual,False,,,,2026-09-07,Adzuna,https://www.adzuna.co.uk/jobs/details/5874498197?utm_medium=api&utm_source=jobaggregator,"Senior Data Engineer - Remote We are looking for a Senior Data Engineer to take a key role in developing, modernising and improving the organisations data platform and data warehouse capability. This is a hands-on senior engineering position with genuine ownership. Youll be responsible for designing and building robust data pipelines, developing scalable data models and helping shape the future..."
8baad8051af5d73c,2026-09-09,2026-09-18,Data Engineer,Hays Specialist Recruitment Limited,London,False,489.0,489.0,GBP,daily,False,,,,2026-09-04,Reed,https://www.reed.co.uk/jobs/data-engineer/57311782,"Your new company Join a highly successful and growing financial services organisation that places data at the centre of its business strategy. With significant investment in technology, cloud platforms, and business intelligence capabilities, the company is embarking on an exciting phase of data transformation and modernisation. This is an opportunity to work within a collaborative environment..."
c3620e733dc15a53,2026-09-08,2026-09-09,Lead Data Engineer,Ground Control,"Little Burstead, Billericay",True,49874.76,49874.76,GBP,annual,True,Adzuna estimate,permanent,,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5875285916?utm_medium=api&utm_source=jobaggregator,"Lead Data Engineer Location: Hybrid / Remote (UK) Salary: Competitive Contract Type: Permanent Working Hours: 40 hours per week, Monday-Friday Shape the future of our data platform. Lead through expertise. Make a lasting impact. You are someone who enjoys solving complex data challenges, setting technical direction, and helping others grow along the way. You take pride in building scalable,..."
362434146ac9ca80,2026-09-08,2026-09-18,Data Engineer,INTEC SELECT LIMITED,SE19SG,False,95000.0,110000.0,GBP,annual,False,,,,2026-09-08,Reed,https://www.reed.co.uk/jobs/data-engineer/57320241,"Data Engineer - 95k- 110k Overview: Working with a growing tech business to find a Data Engineer to own their data platform end to end. You'll be the person shaping how data moves through the business - from ingestion and pipelines through to warehousing and the infrastructure that powers data science and ML work. This is a hands-on role in a small, collaborative team, with real scope to set..."
394ae426886e01eb,2026-09-08,2026-09-18,Data Engineer,TXP Technology x People,Telford,True,540.0,540.0,GBP,daily,False,,contract,,2026-09-08,Reed,https://www.reed.co.uk/jobs/data-engineer/57320498,"Talend Data Engineer Contract: 6 Months Location: Primarily Remote (travel to Telford approximately twice per month. Worthing may also be considered) Clearance: SC Eligible Equipment Collection: London, Manchester, or Telford Rate: 540 per day Inside IR35 We are seeking Data Engineers to support delivery within a large-scale data exploitation programme. The role will focus on developing and..."
9a7704e9d88db14a,2026-09-08,2026-09-09,Analytics Engineer - Tag Manager,Royal Mail Group,"London, UK",False,53661.16,53661.16,GBP,annual,True,Adzuna estimate,permanent,full_time,2026-09-08,Adzuna,https://www.adzuna.co.uk/jobs/details/5874912483?utm_medium=api&utm_source=jobaggregator,"​ Job reference 341172 Analytics Engineer - Tag Manager Competitive salary plus car allowance, healthcare, annual bonus p otential, 25 days annual leave plus bank holidays rising with service and a company pension scheme with highly competitive contribution rates Permanent, Full time Royal Mail Farringdon x3 days in office Analytics Engineer - Tag Manager Royal Mail is continuing its..."
5932c0f88e736138,2026-09-08,2026-09-08,Senior Data Engineer II (Data Platform),Rightmove,"London, UK",False,57379.22,57379.22,GBP,annual,True,Adzuna estimate,,full_time,2026-09-07,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5874052603?se=phwWlm-r8RGyxtY0rUukWA&utm_medium=api&utm_source=jobaggregator&v=B0CB5A2A30B5C8429B430999FD2B5ECE9F8CE8FA,"Our vision is to give everyone the belief they can make their move. We aim to make moving simpler, by giving everyone the best place to turn to and return to for access to the tools, expertise, trust, and belief to make it happen. We’re home to the UK’s largest choice of properties and are the go-to destination for millions of people planning their next move, reading the latest industry news, or..."
d686c6cc8c5cf598,2026-09-08,2026-09-09,Senior Data Engineer I (Data Platform),Rightmove,"London, UK",False,61539.25,61539.25,GBP,annual,True,Adzuna estimate,,full_time,2026-09-07,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5874058965?se=phwWlm-r8RGyxtY0rUukWA&utm_medium=api&utm_source=jobaggregator&v=5BABCFD6BDDA535333D636EE9A9F2AE708CFF22E,"Our vision is to give everyone the belief they can make their move. We aim to make moving simpler, by giving everyone the best place to turn to and return to for access to the tools, expertise, trust, and belief to make it happen. We’re home to the UK’s largest choice of properties and are the go-to destination for millions of people planning their next move, reading the latest industry news, or..."
4a79783c9da8ed96,2026-09-08,2026-09-18,Junior Data Engineer,Sanderson,South West England,True,400.0,500.0,GBP,daily,False,,contract,,2026-09-07,Reed,https://www.reed.co.uk/jobs/junior-data-engineer/57318790,"Junior Data Engineer 400- 500 per day via Umbrella | Mostly Remote Initial 6-Month Contract A leading Southwest-based business is looking to bring in a Data Engineer to join its growing Data & Analytics team. This is an exciting opportunity to work on a range of strategic data initiatives while developing your skills within a modern cloud-based data environment. You'll join a collaborative,..."
68e47cef89bd98ab,2026-09-08,2026-09-08,Digital Analytics Engineer,ASOS,"London, UK",False,62751.93,62751.93,GBP,annual,True,Adzuna estimate,,full_time,2026-09-07,Adzuna,https://www.adzuna.co.uk/jobs/land/ad/5874052557?se=phwWlm-r8RGyxtY0rUukWA&utm_medium=api&utm_source=jobaggregator&v=F6A19745C7EE0BE4D165B57C85E251D8C5E2BEF8,What You’ll Be Doing Behavioural Data Modelling • Build and extend core behavioural models in Databricks that describe how customers interact with ASOS across web and app • Design and maintain: o Session logic o Funnels and journeys o Attribution logic o Feature usage and engagement metrics o Experiment exposure and variant datasets • Create domain specific behavioural marts optimised for...
b909735563d9a0eb,2026-09-08,2026-09-08,Data Engineer (Snowflake & Kafka) - Lorien Impellam,Lorien Impellam,"London, UK",False,65290.21,65290.21,GBP,annual,True,Adzuna estimate,contract,full_time,2026-09-07,Adzuna,https://www.adzuna.co.uk/jobs/details/5874269592?utm_medium=api&utm_source=jobaggregator,"Data Engineer London/ Edinburgh 6 Month Contract Via Umbrella Our UK leading banking client are looking for a Data Analyst to join their team on an initial 6-month contract. Core Technical Requirements Strong experience with Snowflake for data warehousing, including writing efficient SQL and managing schemas. Proficiency in Airflow for orchestration and workflow management. Hands-on experience..."
4152d13de5081256,2026-09-08,2026-09-08,Data Engineer (Snowflake & Kafka),Lorien,"London, UK",False,77937.19,77937.19,GBP,annual,True,Adzuna estimate,contract,full_time,2026-09-07,Adzuna,https://www.adzuna.co.uk/jobs/details/5874305579?utm_medium=api&utm_source=jobaggregator,"Data Engineer London/ Edinburgh 6 Month Contract Via Umbrella Our UK leading banking client are looking for a Data Analyst to join their team on an initial 6-month contract. Core Technical Requirements Strong experience with Snowflake for data warehousing, including writing efficient SQL and managing schemas. Proficiency in Airflow for orchestration and workflow management. Hands-on experience..."
